permutation,null_spearman_r
606,0.05488682209021956
607,0.0033393781749758425
608,0.04217418540127173
609,-0.010648924960314686
610,-0.11345985536102678
611,0.0983516264480474
612,-0.008312211625110701
613,-0.07368524197148466
614,0.11801796958405529
615,-0.004065098798962593
616,-0.04714610966848448
617,-0.039861181799148035
618,0.02997631861920824
619,-0.006001404933393593
620,-0.0759453439710178
621,-0.06594564997405693
622,-0.00697917877825885
623,-0.1298165242406869
624,-0.0033468611898068846
625,-0.06363385636258795
626,-0.07427266370551477
627,-0.05822909004734561
628,-0.11755179364543351
629,0.0035146831757658643
630,-0.0001267008929409663
631,0.07151388670272212
632,-0.042672393983552596
633,-0.08582627975112304
634,-0.05334964725859465
635,0.004246425024197738
636,-0.04355827782583477
637,-0.007852263082526035
638,0.01803969997304036
639,0.18539309677181312
640,-0.010511212476443486
641,-0.034348856440330415
642,-0.01828641639156195
643,-0.12974857211188018
644,0.15375022388727405
645,-0.04487847226625675
646,-0.04819127289510617
647,-0.007640607664162451
648,0.05168216860096197
649,0.00293672843565706
650,-0.047970535787107985
651,-0.1177563260042865
652,-0.04742922551258101
653,0.04309190585520746
654,0.040762141516612616
655,-0.036502447153559096
656,-0.02530105837357632
657,0.043017760128985234
658,-0.049441428141835164
659,0.01529258856450668
660,-0.12758414049076056
661,0.08712038672543239
662,-0.022875725052432887
663,-0.04452922603905987
664,-0.04280285328321991
665,0.026152753220138783
666,0.00935032445925834
667,0.0009559804936319404
668,0.10918644382738077
669,-0.06559804804980282
670,0.025133954608327184
671,0.1597041687961611
672,-0.046225445354603927
673,-0.025624080250242907
674,0.01605446695392365
675,-0.09906067252204818
676,0.10402670568950913
677,-0.09668468856836097
678,-0.11316938324693036
679,-0.05753031875432332
680,0.001087720761059395
681,-0.03133677904752076
682,0.1016597493476619
683,0.008589230197863415
684,-0.11535955589829085
685,-0.09670991923941503
686,-0.017850475009928007
687,0.15722946751831954
688,-0.0453870874441405
689,0.06164324767269942
690,0.11450636884258299
691,-0.12226322010615107
692,-0.026826217795208298
693,0.0008399836241642861
694,0.07565743041257951
695,-0.0831157097223752
696,0.02718233697211563
697,0.07959862008474858
698,0.008950481695466738
699,0.06053564825232259
700,0.014811174517318603
701,0.11756944835544704
702,0.055491308748315586
703,0.010179389438701902
704,-0.015197509661971873
705,-0.10631671608933128
706,0.09301703283105356
707,-0.04565724151683819
708,-0.037375957320458945
709,-0.07994476021861677
710,0.03627639690223914
711,0.06261865054425665
712,-0.07697171854386994
713,-0.00289392755114355
714,-0.05216637610422857
715,0.08655695863290436
716,0.05160931229215531
717,-0.06739896535560036
718,0.054209144516962654
719,-0.06547781114325046
720,0.0068616271721957675
721,0.12442128913674702
722,-0.07764672771594841
723,-0.0747349308335439
724,-0.03495559915642089
725,-0.0635042538579792
726,-0.011327373142144987
727,0.02629274880090175
728,-0.07474816299391587
729,0.016404884303360345
730,-0.05103790941485136
731,-0.07002824631944243
732,-0.07673213701437652
733,-0.0592843573719065
734,0.08637923534073601
735,0.060182650378123696
736,-0.09708482538016083
737,-0.011613603529225617
738,-0.05946423194634222
739,-0.031084931998234252
740,-0.026478580382401473
741,-0.1355815466841253
742,-0.07698523292273261
743,-0.10958897865138598
744,-0.07625959510536888
745,0.02271237293418576
746,0.019512158893880548
747,-0.030039667375747644
748,0.011737600532435404
749,-0.025105071996204927
750,0.09401418849549813
751,-0.01083027653451606
752,-0.03575648960486554
753,-0.10874812302278339
754,-0.1057521101148391
755,-0.02351777380868825
756,-0.027792265208295645
757,-0.012262807453682117
758,-0.05861880336423177
759,0.13630714732300522
760,0.07243629671541037
761,0.0056248916681888375
762,-0.016848112667819826
763,0.0530120142377932
764,-0.005242292961157842
765,0.008302171744552611
766,0.10930014577043909
767,0.04430011870241259
768,-0.12026398600802007
769,-0.05240889811380467
770,0.02266869328550962
771,0.08219148134384273
772,0.008209713925125966
773,-0.03872769770438841
774,0.041469648063397695
775,0.05204848820188017
776,0.04092480583290937
777,0.04393571041354812
778,-0.03615445654515614
779,0.033121009973814744
780,-0.04262223513910812
781,-0.03795601433483374
782,0.029731854878818947
783,0.08394138132020612
784,0.08099423107956645
785,0.18635813022625128
786,-4.985296691864521e-07
787,0.008056376338470705
788,-0.002126585614538518
789,0.0483853327510441
790,-0.022521174131569646
791,0.05799647610370321
792,-0.06828447910297555
793,0.014014039095738123
794,0.1407121267511083
795,0.058771304435001455
796,0.11071808075485001
797,-0.03068973654491812
798,-0.11783615327880638
799,-0.02588026028282363
800,0.06410336822516557
801,0.07365320425803233
802,-0.02343393294784866
803,0.0019770909311636973
804,-0.0270595634790092
805,-0.076435293860101
806,-0.05261277984919111
807,-0.0891939828609641
808,0.04995014302565277
809,-0.07212415461504962
810,-0.05574880016741593
811,0.041986812602625226
812,-0.0685309741405254
813,0.0008172810900088596
814,-0.09851120326025736
815,-0.061996999256160874
816,-0.04400102624986695
817,0.014090476368507519
818,0.016366886202981847
819,0.059186784131094676
820,0.14657928017948663
821,-0.06869744925141205
822,-0.01878287758510405
823,-0.04100957784577513
824,-0.028467311558857903
825,0.08185783825032583
826,0.04721121595334915
827,0.019455988964577436
828,0.05499683660365698
829,-0.11548595767343028
830,0.0013593400040051579
831,0.07102530227795316
832,0.06415339863484783
833,0.009390220352241912
834,-0.027052450559085114
835,-0.001138886804428745
836,-0.024998586058866703
837,-0.0456097764225384
838,-0.08203440731956518
839,-0.12153073130818096
840,0.1346867822540073
841,0.00641376670664056
842,-0.05369519253672198
843,-0.009941807097678458
844,0.05698612376743939
845,0.09693706456607613
846,-0.13982208736829554
847,0.03280149132428111
848,-0.08114465015524312
849,-0.03257823114917752
850,0.035225915462502436
851,-0.044745675791903056
852,-0.07388656008141972
853,0.16272682008775077
854,0.061041622067925204
855,0.0047799007782286206
856,-0.05780222866541518
857,-0.0982474574062226
858,0.04849840772967099
859,-0.01004149782213601
860,-0.030415481009484456
861,0.0750532242830431
862,-0.021118489085242578
863,-0.061002001633708
864,-0.002352914704487003
865,0.13003589757430195
866,-0.024394379929330298
867,-0.003713451179698208
868,-0.13999707466204214
869,-0.056167691834363695
870,0.02488274297312751
871,-0.031193455992457358
872,0.04308021660191335
873,0.06959348112984155
874,0.027644752814079996
875,0.03157722582172817
876,-0.06575032773960075
877,0.01569622184371518
878,0.08287383833626566
879,0.1563428705251208
880,0.013188732523020903
881,0.2031454476233966
882,0.04608559172805184
883,0.047026266515874215
884,0.01539945811620052
885,0.03958895080115059
886,0.033824867959393816
887,-0.03815254149015137
888,0.14596182499026744
889,-0.05906132533749898
890,0.038598953684769316
891,0.10755962829144287
892,-0.1398795112264615
893,-0.02021161460899104
894,0.05529673515332873
895,0.09847946973439979
896,-0.08311780861677902
897,0.015614520435625391
898,-0.1454647841503642
899,0.014099916323531506
900,-0.0671748754243355
901,-0.10524646583579748
902,0.07836099567699253
903,0.027408522417922142
904,0.021818478818574977
905,-0.059313495163622144
906,-0.013636079249527184
907,-0.09300721264153612
908,-0.12021429865434745
909,0.043898046919523856
910,-0.008982561657196117
911,-0.04716474115866339
912,0.06471145105660406
913,-0.008033170204852847
914,0.04241649278960041
915,-0.07863883555625109
916,0.07676711351798042
917,0.0842531465659356
918,0.13720445847926377
919,-0.1199999494858392
920,-0.005841581391245663
921,-0.01479060805605081
922,0.00477322724038585
923,-0.05459323205327688
924,-0.07626090818181958
925,-0.017297384225828487
926,0.06701917531402762
927,-0.05147491038327372
928,0.10142055988217948
929,0.015601193639112831
930,0.008272706106207069
931,-0.09133994015549543
932,0.025179832857340993
933,0.08482505811249522
934,-0.038410752819892646
935,-0.06722519819209494
936,-0.006733533776043243
937,0.10474444307906457
938,-0.027460252898272877
939,-0.008288209533953227
940,-0.14162686278675327
941,0.07165978690268554
942,-0.09432981692368102
943,-0.0665679197769287
944,-0.015606564240091391
945,-0.011071575033988796
946,0.04719744470496203
947,0.09592868775924716
948,0.0011924255110372058
949,-0.053217555485502145
950,-0.09489872715263903
951,-0.0441262281739382
952,-0.10279300023193219
953,0.09859009769281997
954,0.078821393741245
955,-0.03544440496216157
956,-0.05559022210447542
957,-0.086351615107132
958,-0.08935678406167849
959,0.006700323250420015
960,-0.019668570465173948
961,-0.03565839586528047
962,-0.06137969109094583
963,0.06908975154271582
964,0.023853463408745425
965,0.1874383510731688
966,0.032928773553514284
967,0.003473905138757495
968,-0.06920099632598091
969,0.1407270099741474
970,0.16576672050589425
971,-0.09786918661269256
972,0.01139096186889803
973,0.009375899876253146
974,-0.01378284976399784
975,0.03038420545495011
976,0.03393223773068792
977,-0.025434596727675004
978,0.012431942516091803
979,-0.005415695099549546
980,-0.005610128430256589
981,-0.023288286237547525
982,-0.00761081248925592
983,0.2002252348842038
984,0.1539081056986088
985,-0.02792004089740475
986,-0.07306386276229308
987,-0.023227406470318908
988,0.04065633324163826
989,-0.037375316836578874
990,-0.10299368461771152
991,0.01904515488902858
992,-0.13180707547291864
993,0.02546876206435956
994,-0.07127746703428309
995,0.10015108196345902
996,0.17148648321509483
997,-0.05817474355367995
998,-0.05300251006538809
999,-0.031830779701407484
1000,-0.018619709669344866
1001,-0.007089799976954701
1002,0.05245125961623686
1003,-0.04439106741338303
1004,0.001946486279268895
1005,-0.019321500869210667
1006,-0.03647515307665391
1007,-0.0031945916395954405
1008,-0.07128512580194665
1009,0.029493373494459883
1010,-0.06651605917188466
1011,0.15400272156002712
1012,0.1593487391111352
1013,-0.029723460991134713
1014,0.16740451890393399
1015,-0.0360877245465906
1016,-0.10810197618365419
1017,-0.085849467295499
1018,-0.08574040421326075
1019,-0.002086613674656256
1020,-0.02500850595431797
1021,0.005695872153494495
1022,-0.03053949322207398
1023,0.04007429055824213
1024,-0.021343145143419895
1025,0.08649739363205752
1026,0.005345796170136359
1027,0.11242306743284743
1028,0.19776612998031792
1029,0.003414449983430994
1030,-0.055416363684691584
1031,0.10458185142980433
1032,0.18820644502910536
1033,0.02241513264610598
1034,-0.03502857207047221
1035,-0.03810521159033814
1036,-0.1364036254884759
1037,0.033408093776091774
1038,0.044980158799322136
1039,-0.05901883878016672
1040,-0.12696250779190668
1041,0.13154380955931116
1042,0.007456014802145822
1043,-0.020156592142892595
1044,0.06046153463479094
1045,0.08483481070476936
1046,0.00012160744065985453
1047,0.032187230104806876
1048,-0.09428821082044248
1049,-0.04991828444489512
1050,0.1702253991840586
1051,-0.0909732115912554
1052,-0.0742655389560731
1053,-0.0942427432246816
1054,-0.0531522869672536
1055,0.023054970972506104
1056,-0.0799010738102163
1057,-0.079389170026447
1058,0.25307916113907025
1059,-0.08966881124672567
1060,0.011704758411788047
1061,-0.05968152159493315
1062,0.023905526805519304
1063,0.15621372768176636
1064,-0.055549427168156223
1065,-0.14000257369778293
1066,0.04826723191737937
1067,0.11876287430568479
1068,0.002608484671947126
1069,-0.04084785651102212
1070,0.18012614095644477
1071,0.020264889686350714
1072,0.14073557961466412
1073,-0.13299982376079253
1074,-0.04557717596203576
1075,0.04471805724823013
1076,0.019367191535874375
1077,-0.00579833605485759
1078,0.10095814911000835
1079,-0.02505955032264942
1080,-0.025803223084520127
1081,0.05779084021985367
1082,-0.0074270781122289424
1083,-0.09628101642073758
1084,-0.037468391480850446
1085,-0.0022228221198644866
1086,-0.08750586676495818
1087,0.01702965520423346
1088,0.022756960075852935
1089,-0.01396698465469125
1090,0.03456813851766701
1091,-0.004039910376185563
1092,-0.07000111278599003
1093,-0.02843548339685974
1094,-0.0955819629092246
1095,-0.05387789774572002
1096,-0.11407435655071464
1097,0.08681872726757321
1098,-0.10196381526738182
1099,-0.06824901589922004
1100,-0.07405115091914995
1101,-0.11433410233787837
1102,-0.0002123297008652969
1103,-0.07801169368206994
1104,-0.0980677856235167
1105,0.025913675290107782
1106,-0.05885228086265707
1107,0.1496455384527159
1108,0.1330914636535755
1109,-0.038275541434022786
1110,0.12089457027181522
1111,0.010856071642551526
1112,-0.08467517643490262
1113,-0.08452044127524255
1114,-0.0159291433548145
1115,0.03704002775018813
1116,-0.0821584127724304
1117,0.03387392665870393
1118,0.12237524901743818
1119,-0.05762298274534197
1120,-0.0416236852815209
1121,-0.08906600438012514
1122,0.07952946134514931
1123,0.1448068534218003
1124,-0.09422103774986454
1125,0.024546374020775377
1126,-0.018924912912682973
1127,0.09355485846768948
1128,-0.04829305575424322
1129,0.007664694251874026
1130,0.03989256381934055
1131,-0.0997397662575518
1132,-0.05999174731344693
1133,-0.04105724066201152
1134,0.008713979220404686
1135,-0.07547521359366417
1136,-0.04256006933432611
1137,0.06512745801119488
1138,0.018496588050435546
1139,0.1505547146151011
1140,0.044889519345739703
1141,0.13372360772375932
1142,-0.018402360873166063
1143,-0.08822525352724964
1144,-0.10451922765369911
1145,-0.01959997278269389
1146,-0.03234676635867087
1147,0.10106844584193647
1148,0.22179984312819923
1149,-0.06308122016994946
1150,-0.08663717797143525
1151,-0.11735127825276238
1152,0.05682703365538105
1153,-0.08332439593182772
1154,0.11357306384420916
1155,-0.00953750291583041
1156,-0.034450752524849956
1157,-0.05499999170498705
1158,-0.035112984128017506
1159,0.04579535451437582
1160,-0.08381826477109006
1161,0.08097066499062812
1162,0.05333908687926331
1163,0.017468883501821873
1164,0.02250159459005373
1165,-0.052781451870484324
1166,-0.030731856387205592
1167,0.11720883058199945
1168,-0.07961839227840785
1169,0.14895810659725375
1170,0.06466206958045728
1171,0.017046437909808688
1172,0.11638194392372059
1173,0.015918163872574827
1174,0.22275046147050806
1175,0.038769442381975674
1176,0.0796794461085379
1177,-0.06789981868002454
1178,-0.12746833120364298
1179,0.030339352994103064
1180,-0.08118478094864708
1181,-0.08826922553400297
1182,-0.020793348034999173
1183,-0.09405330871011508
1184,0.21001923722958943
1185,0.005505792085254652
1186,-0.06556342812165722
1187,-0.012199218726929074
1188,0.017052286761283446
1189,0.036830996794794874
1190,0.1386206579044535
1191,0.016251110714485935
